"semel_city","city","county","napa","semel_napa","ezor","semel_ezor","שם.ישוב","בזב","מצביעים","פסולים","כשרים","אמת","ג","ודעם","ז","זך","זץ","טב","י","יז","ינ","יף","יק","יר","כ","כן","ל","מחל","נ","נז","ני","נץ","נק","פה","ףז","ץ","ק","קי","קך","קץ","שס"
505,"כאוכב אבו אל-היג'א","הצפון","עכו",24,"עכו",5,"כאוכב אבו אלהיגא",2632,2132,5,2127,4,1,2112,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0
576,"כברי","הצפון","עכו",24,"עכו",5,"כברי",845,601,1,600,146,0,7,0,0,0,8,0,0,0,0,0,0,0,0,9,30,0,0,0,1,0,399,0,0,0,0,0,0,0
1338,"כדיתה","הצפון","צפת",21,"צפת - כנרת",3,"כדיתה",126,62,2,60,7,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,16,0,0,0,0,0,0,1
1224,"כוכב יאיר","המרכז","פתח תקווה",42,"פתח תקווה",10,"כוכב יאיר",7703,5775,10,5765,653,17,11,6,0,0,486,0,1,0,0,0,0,0,0,218,1096,6,0,0,3,0,3241,0,0,0,0,0,0,27
824,"כוכב מיכאל","הדרום","אשקלון",61,"אשקלון",16,"כוכב מיכאל",701,519,5,514,70,0,0,0,1,0,14,0,0,0,0,0,0,0,0,7,100,0,0,0,1,0,318,0,0,0,0,0,0,3
1252,"כורזים","הצפון","צפת",21,"צפת - כנרת",3,"כורזים",336,216,0,216,40,5,1,1,0,0,6,0,0,0,0,0,0,0,0,7,30,1,0,0,0,0,125,0,0,0,0,0,0,0
1210,"כחל","הצפון","צפת",21,"צפת - כנרת",3,"כחל",352,256,0,256,41,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,32,0,0,0,0,0,166,0,0,0,0,0,0,5
1367,"כחלה","הדרום","באר שבע",62,"באר שבע",17,"כחלה",249,166,2,164,2,0,102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0
840,"כיסופים","הדרום","באר שבע",62,"באר שבע",17,"כיסופים",313,157,1,156,62,0,2,0,0,0,6,0,0,0,0,0,0,0,0,3,14,0,0,0,2,0,67,0,0,0,0,0,0,0
1153,"כישור","הצפון","עכו",24,"עכו",5,"כישור",124,92,2,90,21,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,54,0,0,0,0,0,0,0
1183,"כליל","הצפון","עכו",24,"עכו",5,"כליל",471,344,0,344,159,2,42,0,0,0,6,0,0,0,0,0,0,0,0,1,16,1,0,0,1,0,114,1,0,0,0,0,0,1
1229,"כלנית","הצפון","צפת",21,"צפת - כנרת",3,"כלנית",187,155,0,155,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,114,0,0,0,1,0,2,0,0,0,0,0,1,14
1331,"כמאנה","הצפון","עכו",24,"עכו",5,"כמאנה",1054,663,4,659,0,0,631,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,10,0,0,1,1,0,1,10
1291,"כמהין","הדרום","באר שבע",62,"באר שבע",17,"כמהין",234,171,2,169,40,1,3,0,0,0,16,0,0,0,0,0,0,0,0,7,26,1,0,0,0,0,75,0,0,0,0,0,0,0
1201,"כמון","הצפון","עכו",24,"עכו",5,"כמון",536,398,2,396,103,2,4,1,0,0,8,0,0,0,0,0,0,0,0,4,19,4,0,0,0,0,250,0,0,0,0,0,0,1
4028,"כנף","הצפון","גולן",29,"צפת - כנרת",3,"כנף",323,226,0,226,22,0,0,2,0,0,20,0,0,0,0,0,0,0,0,10,31,0,0,0,0,0,141,0,0,0,0,0,0,0
63,"כנרת (מושבה)","הצפון","כנרת",22,"צפת - כנרת",3,"כנרת מושבה",527,380,3,377,33,3,3,0,0,0,13,0,0,0,0,0,0,0,0,3,120,0,0,0,0,0,200,0,0,0,0,0,0,2
57,"כנרת (קבוצה)","הצפון","כנרת",22,"צפת - כנרת",3,"כנרת קבוצה",634,437,0,437,80,1,2,1,0,0,3,0,0,0,0,0,0,0,0,21,58,1,0,0,0,0,268,0,0,0,0,0,0,2
1059,"כסיפה","הדרום","באר שבע",62,"באר שבע",17,"כסיפה",8531,5198,27,5171,63,1,4871,1,1,0,4,1,0,6,0,5,0,0,1,9,23,1,3,5,1,4,141,1,5,1,1,4,6,12
859,"כסלון","ירושלים","ירושלים",11,"ירושלים",1,"כסלון",277,213,0,213,11,1,1,1,0,0,6,0,0,0,0,0,0,0,0,3,129,0,0,0,0,0,16,1,0,0,0,0,0,44
1296,"כסרא-סמיע","הצפון","עכו",24,"עכו",5,"כסראסמיע",5682,3462,35,3427,363,1,288,0,0,0,59,0,1,0,0,0,0,1,1,477,1328,0,0,1,0,1,895,0,0,1,1,2,5,2
857,"כפר אביב","המרכז","רחובות",44,"רחובות",12,"כפר אביב",536,411,0,411,41,3,1,0,0,0,9,0,0,0,0,0,0,0,0,9,86,0,0,0,2,0,255,0,0,0,0,0,0,5
364,"כפר אוריה","ירושלים","ירושלים",11,"ירושלים",1,"כפר אוריה",549,432,2,430,81,0,4,0,0,0,31,0,0,0,0,0,0,0,1,9,109,0,0,0,0,0,187,0,0,0,0,0,0,8
690,"כפר אחים","הדרום","אשקלון",61,"אשקלון",16,"כפר אחים",536,425,0,425,11,5,0,1,0,0,16,0,0,0,0,0,0,0,0,8,164,0,0,0,1,0,210,0,0,0,0,0,0,9
220,"כפר ביאליק","חיפה","חיפה",31,"חיפה - כרמל",7,"כפר ביאליק",465,343,7,336,23,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,82,1,0,0,1,0,207,0,0,0,0,0,0,3
177,"כפר ביל""ו","המרכז","רחובות",44,"רחובות",12,"כפר בילו",872,690,0,690,94,8,2,1,0,0,12,0,0,0,0,0,0,0,0,12,98,0,0,0,0,0,453,0,0,0,0,0,0,10
357,"כפר בלום","הצפון","צפת",21,"צפת - כנרת",3,"כפר בלום",725,491,0,491,102,2,2,1,0,0,14,0,0,0,0,0,1,0,0,13,93,0,0,0,1,0,261,0,0,0,0,0,0,1
2010,"כפר בן נון","המרכז","רמלה",43,"רמלה",11,"כפר בן נון",539,415,1,414,82,0,1,3,0,0,9,0,0,0,0,0,0,0,0,13,94,2,0,0,0,0,207,0,0,0,0,0,0,3
633,"כפר ברא","המרכז","פתח תקווה",42,"פתח תקווה",10,"כפר ברא",2352,1796,9,1787,15,0,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,1,0,0,0,0,0
132,"כפר ברוך","הצפון","יזרעאל",23,"יזרעאל",4,"כפר ברוך",370,287,0,287,33,3,0,0,0,0,4,0,0,0,0,0,0,0,0,6,75,0,0,0,0,0,164,0,0,0,0,0,0,2
106,"כפר גדעון","הצפון","יזרעאל",23,"יזרעאל",4,"כפר גדעון",184,134,0,134,1,50,0,0,0,0,4,0,0,0,0,0,0,0,0,0,36,0,0,0,4,0,13,0,0,0,0,0,0,26
427,"כפר גלים","חיפה","חדרה",32,"חדרה",8,"כפר גלים",94,49,1,48,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,19,0,0,0,0,0,18,0,0,0,0,0,0,0
310,"כפר גליקסון","חיפה","חדרה",32,"חדרה",8,"כפר גליקסון",284,214,0,214,59,0,6,0,0,0,4,0,0,0,0,0,0,0,0,6,14,1,0,0,0,0,124,0,0,0,0,0,0,0
76,"כפר גלעדי","הצפון","צפת",21,"צפת - כנרת",3,"כפר גלעדי",565,360,1,359,63,0,1,0,0,0,5,0,0,0,0,0,0,0,0,10,26,0,0,0,0,0,252,0,0,0,0,0,0,2
707,"כפר דניאל","המרכז","רמלה",43,"רמלה",11,"כפר דניאל",488,363,1,362,57,4,1,0,0,0,3,0,0,0,0,0,0,0,0,8,45,0,0,0,0,0,244,0,0,0,0,0,0,0
192,"כפר החורש","הצפון","יזרעאל",23,"יזרעאל",4,"כפר החורש",476,353,2,351,87,1,3,0,0,0,8,0,0,0,0,0,0,0,0,17,34,0,0,0,0,0,201,0,0,0,0,0,0,0
254,"כפר המכבי","חיפה","חיפה",31,"חיפה - כרמל",7,"כפר המכבי",307,215,0,215,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,152,0,0,0,0,0,0,0
582,"כפר הנגיד","המרכז","רחובות",44,"רחובות",12,"כפר הנגיד",779,599,1,598,49,2,1,0,0,0,17,0,0,0,0,0,0,0,0,17,126,1,0,0,3,0,377,0,0,0,0,0,0,5
443,"כפר הנשיא","הצפון","צפת",21,"צפת - כנרת",3,"כפר הנשיא",712,373,2,371,88,0,7,3,0,0,6,0,0,0,0,0,0,0,0,5,28,0,0,0,0,0,232,0,0,0,0,0,0,2
187,"כפר הס","המרכז","השרון",41,"השרון",9,"כפר הס",1052,801,0,801,147,0,10,0,0,0,8,0,0,0,0,0,0,0,0,10,60,1,0,0,1,0,563,0,0,0,0,1,0,0
217,"כפר הרא""ה","המרכז","השרון",41,"השרון",9,"כפר הראה",741,580,2,578,16,9,1,0,0,0,315,0,0,0,0,0,0,0,0,1,157,1,0,0,7,0,57,0,0,0,0,0,0,14
888,"כפר הרי""ף","הדרום","אשקלון",61,"אשקלון",16,"כפר הריף",579,470,1,469,59,0,4,0,0,0,20,0,0,0,0,0,0,0,0,9,86,0,0,0,0,0,286,0,0,0,0,0,0,5
190,"כפר ויתקין","המרכז","השרון",41,"השרון",9,"כפר ויתקין",1399,1064,4,1060,206,3,7,0,0,0,15,0,0,0,0,0,0,0,0,18,52,1,0,0,1,0,756,0,0,0,0,0,0,1
320,"כפר ורבורג","הדרום","אשקלון",61,"אשקלון",16,"כפר ורבורג",815,628,0,628,66,1,1,1,0,0,14,0,0,0,0,0,1,0,0,11,94,1,0,0,1,0,427,0,0,0,0,0,0,10
1263,"כפר ורדים","הצפון","עכו",24,"עכו",5,"כפר ורדים",4632,3242,11,3231,490,5,50,2,0,0,95,0,0,0,0,0,0,2,0,127,527,2,0,0,7,0,1906,0,0,0,0,0,0,18
786,"כפר זיתים","הצפון","כנרת",22,"צפת - כנרת",3,"כפר זיתים",474,356,0,356,3,6,0,1,0,0,24,0,0,0,0,0,0,1,0,0,248,0,0,0,2,0,38,0,0,0,0,0,1,32
696,"כפר חב""ד","המרכז","רמלה",43,"רמלה",11,"כפר חבד",4163,2842,4,2838,9,1113,2,3,0,0,204,0,0,0,0,0,0,0,0,5,736,1,0,0,139,0,8,0,0,0,0,0,1,617
609,"כפר חושן","הצפון","צפת",21,"צפת - כנרת",3,"כפר חושן",577,427,1,426,12,6,0,0,0,0,14,0,0,0,0,0,0,0,0,5,247,0,0,0,4,0,57,0,0,0,0,1,0,80
255,"כפר חיטים","הצפון","כנרת",22,"צפת - כנרת",3,"כפר חיטים",508,344,0,344,24,0,0,1,0,0,11,0,0,0,0,0,0,0,0,6,144,0,0,0,1,0,151,0,0,0,0,0,0,6
193,"כפר חיים","המרכז","השרון",41,"השרון",9,"כפר חיים",430,347,1,346,51,1,2,0,0,0,3,0,0,0,0,0,0,0,0,4,29,0,0,0,0,0,255,0,0,0,0,0,0,1
1297,"כפר חנניה","הצפון","צפת",21,"צפת - כנרת",3,"כפר חנניה",525,384,1,383,33,5,2,0,0,0,35,0,0,0,0,0,0,0,0,13,176,1,0,0,0,0,105,0,0,0,0,0,0,13
112,"כפר חסידים א'","חיפה","חיפה",31,"חיפה - כרמל",7,"כפר חסידים א",519,389,0,389,24,20,0,0,0,0,69,0,0,0,0,0,0,1,0,11,101,0,0,0,2,0,147,0,0,0,0,0,0,14
889,"כפר חסידים ב'","חיפה","חיפה",31,"חיפה - כרמל",7,"כפר חסידים ב",204,155,1,154,2,3,0,0,0,0,33,0,0,0,0,0,0,0,0,4,65,0,0,0,1,0,43,0,0,0,0,0,0,3
4004,"כפר חרוב","הצפון","גולן",29,"צפת - כנרת",3,"כפר חרוב",400,236,0,236,44,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,160,0,0,0,0,0,0,0
673,"כפר טרומן","המרכז","רמלה",43,"רמלה",11,"כפר טרומן",572,438,1,437,31,2,2,0,0,0,20,0,0,0,0,0,0,0,0,11,131,3,0,0,0,0,231,0,0,0,0,0,0,6
507,"כפר יאסיף","הצפון","עכו",24,"עכו",5,"כפר יאסיף",7927,5562,32,5530,116,0,5091,1,0,0,0,0,0,5,0,0,0,1,0,57,97,2,0,0,1,2,134,0,0,2,0,0,1,20
233,"כפר ידידיה","המרכז","השרון",41,"השרון",9,"כפר ידידיה",487,398,0,398,61,0,2,1,0,0,5,0,0,0,0,0,0,0,0,2,35,0,0,0,0,0,291,1,0,0,0,0,0,0
140,"כפר יהושע","הצפון","יזרעאל",23,"יזרעאל",4,"כפר יהושע",830,673,4,669,110,0,1,0,0,0,28,0,0,0,1,0,0,0,0,16,56,0,0,0,0,0,457,0,0,0,0,0,0,0
168,"כפר יונה","המרכז","השרון",41,"השרון",9,"כפר יונה",16493,12146,62,12084,606,136,17,14,0,0,466,2,0,0,0,0,1,1,1,512,4820,10,1,0,36,0,4829,3,0,2,1,3,0,623
85,"כפר יחזקאל","הצפון","יזרעאל",23,"יזרעאל",4,"כפר יחזקאל",727,595,2,593,72,3,3,3,0,0,12,0,0,0,0,0,0,0,0,15,66,1,0,0,1,0,413,1,0,0,0,0,0,3
170,"כפר יעבץ","המרכז","השרון",41,"השרון",9,"כפר יעבץ",474,379,3,376,4,18,1,0,0,0,48,0,0,0,0,0,0,0,0,2,227,0,0,0,1,0,27,0,0,0,0,0,0,48
508,"כפר כמא","הצפון","כנרת",22,"צפת - כנרת",3,"כפר כמא",2597,1099,4,1095,139,1,155,0,0,0,1,0,1,2,0,0,0,0,1,16,21,0,0,0,2,1,754,0,1,0,0,0,0,0
387,"כפר מונש","המרכז","השרון",41,"השרון",9,"כפר מונש",628,461,0,461,53,1,9,0,0,0,4,0,0,0,0,0,0,0,0,5,48,0,0,0,0,0,341,0,0,0,0,0,0,0
1095,"כפר מימון","הדרום","באר שבע",62,"באר שבע",17,"כפר מימון",434,351,1,350,7,3,0,1,0,0,203,0,0,0,0,0,0,0,0,0,107,1,0,0,7,0,17,0,0,0,0,0,0,4
98,"כפר מל""ל","המרכז","פתח תקווה",42,"פתח תקווה",10,"כפר מלל",281,223,0,223,37,0,1,1,0,0,7,0,0,0,0,0,0,0,0,8,33,1,0,0,1,0,134,0,0,0,0,0,0,0
510,"כפר מנדא","הצפון","עכו",24,"עכו",5,"כפר מנדא",12686,8957,74,8883,41,0,7656,0,0,0,6,0,2,13,4,1,0,1,2,5,20,0,1,0,1,9,193,0,4,0,2,1,5,916
274,"כפר מנחם","הדרום","אשקלון",61,"אשקלון",16,"כפר מנחם",888,667,2,665,195,1,6,0,0,0,8,0,0,0,0,0,0,0,0,12,49,0,0,0,0,0,392,0,0,0,0,0,0,2
297,"כפר מסריק","הצפון","עכו",24,"עכו",5,"כפר מסריק",599,409,0,409,124,0,1,0,0,0,7,0,0,0,0,0,0,0,0,17,15,0,0,0,0,0,245,0,0,0,0,0,0,0
764,"כפר מרדכי","המרכז","רחובות",44,"רחובות",12,"כפר מרדכי",461,363,1,362,56,1,1,0,0,0,3,0,0,0,0,0,0,0,0,9,36,0,0,0,0,0,253,0,0,0,0,0,1,2
316,"כפר נטר","המרכז","השרון",41,"השרון",9,"כפר נטר",716,566,2,564,72,0,1,0,0,0,9,0,0,0,0,0,0,0,0,15,88,0,0,0,1,0,372,1,0,0,0,0,0,5
345,"כפר סאלד","הצפון","צפת",21,"צפת - כנרת",3,"כפר סאלד",502,378,1,377,94,0,2,0,0,0,6,0,0,0,1,0,0,0,0,5,23,2,1,0,0,0,243,0,0,0,0,0,0,0
6900,"כפר סבא","המרכז","פתח תקווה",42,"פתח תקווה",10,"כפר סבא",80780,58330,220,58110,5514,421,265,68,3,0,2296,2,3,1,2,8,3,6,9,2754,15881,38,9,3,153,4,28897,10,7,8,2,4,8,1731
107,"כפר סילבר","הדרום","אשקלון",61,"אשקלון",16,"כפר סילבר",87,34,0,34,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,18,0,0,0,0,0,0,0
249,"כפר סירקין","המרכז","פתח תקווה",42,"פתח תקווה",10,"כפר סירקין",972,777,0,777,81,0,5,0,0,0,24,0,0,0,0,0,0,0,0,22,111,0,0,0,0,0,529,0,0,0,0,0,0,5
845,"כפר עזה","הדרום","אשקלון",61,"אשקלון",16,"כפר עזה",727,532,0,532,116,0,5,1,0,0,18,0,0,0,0,0,0,0,0,10,36,0,0,0,2,0,343,0,0,0,0,0,0,1
189,"כפר פינס","חיפה","חדרה",32,"חדרה",8,"כפר פינס",381,315,2,313,1,8,0,0,0,0,193,0,0,0,0,0,0,0,0,1,72,0,0,0,7,0,26,0,0,0,0,1,0,4
634,"כפר קאסם","המרכז","פתח תקווה",42,"פתח תקווה",10,"כפר קאסם",15139,11185,72,11113,725,6,10192,1,2,0,6,0,1,13,2,0,1,0,1,0,44,0,1,3,4,6,75,1,4,4,4,2,5,10
388,"כפר קיש","הצפון","כנרת",22,"צפת - כנרת",3,"כפר קיש",442,321,3,318,26,1,2,0,0,0,18,0,0,0,0,0,0,0,0,10,61,0,0,0,3,0,196,0,0,0,0,0,0,1
654,"כפר קרע","חיפה","חדרה",32,"חדרה",8,"כפר קרע",12877,9264,32,9232,70,1,8915,2,1,0,3,0,0,5,2,0,1,1,0,2,112,0,1,1,3,7,34,5,6,3,1,4,10,42
579,"כפר ראש הנקרה","הצפון","עכו",24,"עכו",5,"כפר ראש הנקרה",1001,721,3,718,129,0,2,1,0,0,28,0,0,0,0,0,0,0,1,10,170,1,0,0,1,0,369,0,0,0,0,0,0,6
1130,"כפר רוזנואלד (זרעית)","הצפון","עכו",24,"עכו",5,"כפר רוזנואלד זרעית",220,149,0,149,7,1,0,0,0,0,5,0,0,0,0,0,0,0,0,2,101,0,0,0,0,0,26,0,0,0,0,0,0,7
295,"כפר רופין","הצפון","יזרעאל",23,"יזרעאל",4,"כפר רופין",394,263,0,263,45,1,0,0,0,0,9,0,0,0,0,0,0,0,0,9,24,0,0,0,0,0,175,0,0,0,0,0,0,0
1166,"כפר רות","המרכז","רמלה",43,"רמלה",11,"כפר רות",185,149,1,148,14,3,0,0,0,0,13,0,0,0,0,0,0,0,1,3,27,0,0,0,2,0,81,0,0,0,0,0,0,4
605,"כפר שמאי","הצפון","צפת",21,"צפת - כנרת",3,"כפר שמאי",335,263,0,263,11,13,1,0,0,0,30,0,0,0,0,0,0,1,0,1,143,1,0,0,4,0,13,0,0,0,0,0,0,45
743,"כפר שמואל","המרכז","רמלה",43,"רמלה",11,"כפר שמואל",590,497,2,495,54,1,4,0,0,0,10,0,0,0,0,0,0,0,0,12,95,0,0,0,1,0,314,0,1,0,0,0,0,3
267,"כפר שמריהו","תל אביב","תל אביב",51,"דן צפון",14,"כפר שמריהו",1904,1238,3,1235,113,6,5,2,0,0,22,0,0,0,0,0,0,0,0,33,222,2,0,0,1,0,823,0,0,0,0,0,0,6
47,"כפר תבור","הצפון","כנרת",22,"צפת - כנרת",3,"כפר תבור",3362,2439,2,2437,211,5,14,0,0,0,120,0,0,0,0,0,0,0,0,75,678,2,1,0,6,0,1296,0,0,1,0,1,0,27
1285,"כרכום","הצפון","צפת",21,"צפת - כנרת",3,"כרכום",462,292,0,292,39,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,68,0,0,0,0,0,171,0,0,0,0,0,0,2
664,"כרם בן זמרה","הצפון","צפת",21,"צפת - כנרת",3,"כרם בן זמרה",406,296,1,295,4,6,0,0,0,0,37,0,0,0,0,0,0,0,0,0,183,1,1,0,1,0,49,0,0,0,0,0,0,13
1094,"כרם יבנה (ישיבה)","המרכז","רחובות",44,"רחובות",12,"כרם יבנה ישיבה",157,144,0,144,1,30,0,0,0,0,101,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8
580,"כרם מהר""ל","חיפה","חדרה",32,"חדרה",8,"כרם מהרל",654,502,1,501,88,1,4,1,0,0,20,0,0,0,0,0,1,0,0,3,60,0,0,0,1,0,319,0,0,0,0,0,0,3
1085,"כרם שלום","הדרום","באר שבע",62,"באר שבע",17,"כרם שלום",145,82,1,81,13,3,4,0,0,0,20,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,21,0,0,0,0,0,0,1
1264,"כרמי יוסף","המרכז","רמלה",43,"רמלה",11,"כרמי יוסף",1413,1079,0,1079,149,6,5,1,0,0,29,0,0,0,0,0,0,0,0,31,144,0,0,0,0,0,709,0,0,0,0,1,0,4
1374,"כרמי קטיף","הדרום","אשקלון",61,"אשקלון",16,"כרמי קטיף",246,213,0,213,0,1,0,0,0,0,180,0,0,0,0,0,0,0,0,1,26,0,0,0,4,0,0,0,0,0,0,0,0,1
1139,"כרמיאל","הצפון","עכו",24,"עכו",5,"כרמיאל",41328,24537,167,24370,822,807,468,23,0,0,739,2,2,4,1,5,3,2,7,5098,8879,24,5,1,63,2,6627,11,1,18,5,8,5,738
768,"כרמייה","הדרום","אשקלון",61,"אשקלון",16,"כרמיה",459,344,0,344,80,0,4,0,0,0,6,0,0,0,0,0,0,0,0,5,75,1,0,0,1,0,171,0,0,0,1,0,0,0
1198,"כרמים","הדרום","באר שבע",62,"באר שבע",17,"כרמים",215,168,1,167,43,0,2,0,0,0,34,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,68,0,0,0,0,0,0,0
1207,"לבון","הצפון","עכו",24,"עכו",5,"לבון",447,333,0,333,33,2,3,0,0,0,7,0,0,0,0,0,0,0,0,13,90,0,0,0,0,0,184,0,0,0,0,0,0,1
585,"לביא","הצפון","כנרת",22,"צפת - כנרת",3,"לביא",535,382,2,380,13,3,0,0,0,0,204,0,0,0,0,0,0,0,0,2,90,2,0,0,1,0,53,0,0,0,0,1,0,11
1230,"לבנים","הצפון","צפת",21,"צפת - כנרת",3,"לבנים",322,240,0,240,23,0,1,0,0,0,15,0,0,0,0,0,0,0,0,4,92,1,0,0,0,0,97,0,0,0,0,0,0,7
2023,"להב","הדרום","באר שבע",62,"באר שבע",17,"להב",494,338,3,335,119,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,192,0,0,0,0,0,0,0
380,"להבות הבשן","הצפון","צפת",21,"צפת - כנרת",3,"להבות הבשן",694,496,2,494,147,2,11,0,0,0,8,0,0,0,0,0,0,0,0,19,42,1,0,1,0,0,260,0,0,2,0,0,0,1
715,"להבות חביבה","חיפה","חדרה",32,"חדרה",8,"להבות חביבה",609,470,1,469,111,1,4,0,0,0,5,0,0,0,0,0,0,0,1,7,22,0,0,0,0,0,316,0,0,0,0,0,0,2
1271,"להבים","הדרום","באר שבע",62,"באר שבע",17,"להבים",4957,3753,6,3747,440,10,68,0,0,0,140,0,0,0,0,0,0,0,0,103,982,0,0,0,4,0,1970,1,1,0,0,0,1,27
7000,"לוד","המרכז","רמלה",43,"רמלה",11,"לוד",55743,34612,292,34320,553,904,7170,19,1,0,1941,3,2,9,4,6,1,8,10,3566,13356,27,12,8,172,8,3633,8,10,14,7,14,23,2831
52,"לוזית","ירושלים","ירושלים",11,"ירושלים",1,"לוזית",458,357,1,356,24,4,3,1,0,0,22,0,0,0,0,0,0,0,0,4,156,0,0,0,2,0,76,1,2,0,0,0,2,59
595,"לוחמי הגיטאות","הצפון","עכו",24,"עכו",5,"לוחמי הגיטאות",537,415,0,415,101,0,1,1,0,0,5,0,0,0,0,0,0,0,0,8,39,0,0,0,1,0,259,0,0,0,0,0,0,0
1171,"לוטם","הצפון","עכו",24,"עכו",5,"לוטם",501,357,1,356,74,1,14,1,0,0,6,0,0,0,0,0,0,0,0,6,34,1,0,2,1,0,214,0,0,0,0,1,0,1
1255,"לוטן","הדרום","באר שבע",62,"באר שבע",17,"לוטן",158,87,0,87,41,1,2,0,0,0,2,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,31,0,0,0,0,0,0,0
674,"לימן","הצפון","עכו",24,"עכו",5,"לימן",543,389,3,386,28,1,0,0,0,0,19,0,0,0,0,0,0,0,0,11,126,1,0,0,0,0,194,0,0,0,0,0,0,6
24,"לכיש","הדרום","אשקלון",61,"אשקלון",16,"לכיש",579,462,0,462,111,0,1,1,0,0,16,0,0,0,0,0,0,0,0,5,32,0,0,0,0,0,295,0,0,0,0,0,1,0
1310,"לפיד","המרכז","רמלה",43,"רמלה",11,"לפיד",1806,1331,1,1330,172,2,12,1,0,0,48,0,0,0,0,0,0,0,0,40,302,1,0,0,6,0,737,2,0,0,0,0,0,7
1173,"לפידות","הצפון","עכו",24,"עכו",5,"לפידות",130,95,0,95,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,27,0,0,0,0,0,0,6
1060,"לקיה","הדרום","באר שבע",62,"באר שבע",17,"לקיה",7663,3797,24,3773,31,0,3667,0,0,0,3,0,0,8,0,0,0,1,2,4,4,1,1,0,2,1,28,1,1,1,2,4,4,7
2055,"מאור","חיפה","חדרה",32,"חדרה",8,"מאור",918,711,2,709,78,3,2,0,0,0,45,0,0,0,0,0,0,0,0,8,216,2,0,0,3,0,322,0,0,0,0,0,0,30
102,"מאיר שפיה","חיפה","חדרה",32,"חדרה",8,"מאיר שפיה",112,54,2,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,17,0,0,0,0,0,24,0,0,0,0,0,0,0
771,"מבוא ביתר","ירושלים","ירושלים",11,"ירושלים",1,"מבוא ביתר",613,462,0,462,45,4,1,0,0,0,34,0,0,0,0,0,0,0,0,19,189,1,0,0,1,0,164,0,0,0,0,0,0,4
3569,"מבוא דותן","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מבוא דותן",290,210,2,208,4,10,0,0,0,0,43,0,0,0,0,0,0,0,0,4,103,2,0,0,19,0,15,0,0,0,0,0,0,8
4204,"מבוא חמה","הצפון","גולן",29,"צפת - כנרת",3,"מבוא חמה",402,266,0,266,63,0,1,0,0,0,3,0,0,0,0,0,0,0,0,6,13,0,0,1,1,0,176,0,0,0,0,0,0,2
1141,"מבוא מודיעים","המרכז","רמלה",43,"רמלה",11,"מבוא מודיעים",177,99,1,98,2,12,0,0,0,0,25,0,0,0,0,0,0,0,0,0,34,0,0,0,3,0,11,0,0,0,0,0,0,11
1080,"מבועים","הדרום","באר שבע",62,"באר שבע",17,"מבועים",925,669,2,667,41,6,2,2,0,0,32,0,0,0,0,0,0,0,0,13,368,0,0,0,3,0,152,0,0,0,0,0,0,48
829,"מבטחים","הדרום","באר שבע",62,"באר שבע",17,"מבטחים",389,240,0,240,7,2,0,0,0,0,20,0,0,0,0,0,0,0,0,5,136,0,0,0,4,0,40,0,0,0,0,2,0,24
573,"מבקיעים","הדרום","אשקלון",61,"אשקלון",16,"מבקיעים",369,284,2,282,8,3,0,0,0,0,17,0,0,0,0,0,0,0,0,2,135,0,0,0,1,0,99,0,0,0,0,0,0,17
1015,"מבשרת ציון","ירושלים","ירושלים",11,"ירושלים",1,"מבשרת ציון",18944,13589,30,13559,1459,90,81,13,0,0,633,0,2,0,0,1,2,0,1,345,5412,4,1,0,78,0,4672,1,0,3,1,0,3,757
481,"מגאר","הצפון","כנרת",22,"צפת - כנרת",3,"מגאר",16044,8706,83,8623,316,1,4615,0,2,0,29,1,1,5,3,2,1,4,9,505,320,3,0,2,10,3,2129,1,2,7,5,4,8,635
516,"מג'ד אל-כרום","הצפון","עכו",24,"עכו",5,"מגד אלכרום",10360,7951,24,7927,18,3,7820,0,0,0,4,0,1,8,0,1,0,2,0,0,14,5,0,1,1,2,15,0,2,1,3,2,3,21
